Papyri.info URL	Main identifier	Other identifiers	Title	Location	Date	Languages	Image URL	Direct image URLs	Filesystem identifier
https://papyri.info/ddbdp/p.dura;;148	p.dura 148	P.Dura 148,P.CtYBR inv. DP 81,yale 4400810000	Greek Fragment	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771534	https://imageserver.library.yale.edu/digcoll:2773923/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772984/a/b/15000.jpg	p.dura_148
https://papyri.info/ddbdp/p.dura;;149	p.dura 149	P.Dura 149,P.CtYBR inv. DP 115,yale 4401150000	Greek Fragments	Dura - Europos	201 CE - 225 CE	grc,  la,  la, grc	http://hdl.handle.net/10079/digcoll/2771935	https://imageserver.library.yale.edu/digcoll:2773965/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773039/a/b/15000.jpg	p.dura_149
https://papyri.info/ddbdp/p.dura;;150	p.dura 150	P.Dura 150,P.CtYBR inv. DP 97,yale 4400970000	Greek Fragments	Dura - Europos	201 CE - 300 CE	grc, grc	http://hdl.handle.net/10079/digcoll/2771781	https://imageserver.library.yale.edu/digcoll:2773934/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773935/a/b/15000.jpg	p.dura_150
https://papyri.info/ddbdp/rom.mil.rec;1;1	rom.mil.rec 1 1	P.Dura 100,P.CtYBR inv. DP 12(A) fol,yale 4400124100	Roster	Dura - Europos	219 CE	grc,  grc,  la, la	http://hdl.handle.net/10079/digcoll/2771519	https://imageserver.library.yale.edu/digcoll:4567617/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567621/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567618/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567644/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567632/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567623/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567641/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567631/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567633/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:4567622/a/b/15000.jpg	rom.mil.rec_1_1
https://papyri.info/ddbdp/rom.mil.rec;1;2	rom.mil.rec 1 2	P.Dura 101,P.CtYBR inv. DP 12(B) fol,yale 4400124200	Roster	Dura - Europos	222 CE	la, la	http://hdl.handle.net/10079/digcoll/2771526	None	rom.mil.rec_1_2
https://papyri.info/ddbdp/rom.mil.rec;1;3	rom.mil.rec 1 3	P.Dura 104,P.CtYBR inv. DP 30(A) qua,yale 4400304100	List of Names	Dura - Europos	238 CE - 247 CE	la, la	http://hdl.handle.net/10079/digcoll/2771520	https://imageserver.library.yale.edu/digcoll:2772652/a/b/15000.jpg	rom.mil.rec_1_3
https://papyri.info/ddbdp/rom.mil.rec;1;4	rom.mil.rec 1 4	P.Dura 105,P.CtYBR inv. DP 34(B) fol,yale 4400344200	Roster	Dura - Europos	250 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771663	https://imageserver.library.yale.edu/digcoll:2772892/a/b/15000.jpg	rom.mil.rec_1_4
https://papyri.info/ddbdp/rom.mil.rec;1;6	rom.mil.rec 1 6	P.Dura 98,P.CtYBR inv. DP 11(A) fol,yale 4400114100	Roster	Dura - Europos	218 CE - 219 CE	la, la	http://hdl.handle.net/10079/digcoll/2771440	https://imageserver.library.yale.edu/digcoll:2772627/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772631/a/b/15000.jpg	rom.mil.rec_1_6
https://papyri.info/ddbdp/rom.mil.rec;1;7	rom.mil.rec 1 7	P.Dura 99,P.CtYBR inv. DP 55,yale 4400550000	List of Names	Dura - Europos	218 CE	la, la	http://hdl.handle.net/10079/digcoll/2771682	https://imageserver.library.yale.edu/digcoll:2773915/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773916/a/b/15000.jpg	rom.mil.rec_1_7
https://papyri.info/ddbdp/rom.mil.rec;1;8	rom.mil.rec 1 8	P.Dura 102,P.CtYBR inv. DP 16(A) fol,yale 4400164100	Roster? List of Names by Centuries	Dura - Europos	222 CE - 228 CE	la, la	http://hdl.handle.net/10079/digcoll/2771532	https://imageserver.library.yale.edu/digcoll:2773858/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773859/a/b/15000.jpg	rom.mil.rec_1_8
https://papyri.info/ddbdp/rom.mil.rec;1;12	rom.mil.rec 1 12	ChLA 9 368,P.CtYBR inv. DP 31(B),yale 4400314200	Tours de garde ?	Dura - Europos	230 CE - 240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771850	https://imageserver.library.yale.edu/digcoll:2773933/a/b/15000.jpg	rom.mil.rec_1_12
https://papyri.info/ddbdp/rom.mil.rec;1;13	rom.mil.rec 1 13	P.Dura 106,P.CtYBR inv. DP 17(B) qua,yale 4400174200	Guard Roster	Dura - Europos	233 CE - 241 CE	la, la	http://hdl.handle.net/10079/digcoll/2771769	https://imageserver.library.yale.edu/digcoll:2773913/a/b/15000.jpg	rom.mil.rec_1_13
https://papyri.info/ddbdp/rom.mil.rec;1;14	rom.mil.rec 1 14	P.Dura 108,P.CtYBR inv. DP 67(B),yale 4400674200	Guard Roster (?)	Dura - Europos	235 CE - 240 CE	la, la	http://hdl.handle.net/10079/digcoll/2771525	https://imageserver.library.yale.edu/digcoll:2773920/a/b/15000.jpg	rom.mil.rec_1_14
https://papyri.info/ddbdp/rom.mil.rec;1;15	rom.mil.rec 1 15	P.Dura 107,P.CtYBR inv. DP 9(B) fol,yale 4400094200	Guard Roster	Dura - Europos	240 CE - 241 CE	la, la	http://hdl.handle.net/10079/digcoll/2771448	https://imageserver.library.yale.edu/digcoll:2773848/a/b/15000.jpg	rom.mil.rec_1_15
https://papyri.info/ddbdp/rom.mil.rec;1;16	rom.mil.rec 1 16	P.Dura 112,P.CtYBR inv. DPg 17,yale 3100170000	Guard Roster?. Centuries and Numerals	Dura - Europos	241 CE - 250 CE	la, la	http://hdl.handle.net/10079/digcoll/2771689	https://imageserver.library.yale.edu/digcoll:2773024/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2772940/a/b/15000.jpg	rom.mil.rec_1_16
https://papyri.info/ddbdp/rom.mil.rec;1;17	rom.mil.rec 1 17	P.Dura 110,P.CtYBR inv. DPg 19,yale 3100190000	Guard Roster	Dura - Europos	242 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771862	https://imageserver.library.yale.edu/digcoll:2772942/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773026/a/b/15000.jpg	rom.mil.rec_1_17
https://papyri.info/ddbdp/rom.mil.rec;1;18	rom.mil.rec 1 18	P.Dura 111,P.CtYBR inv. DPg 15,yale 3100150000	Uncertain Fragment	Dura - Europos	242 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771863	https://imageserver.library.yale.edu/digcoll:2773977/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773976/a/b/15000.jpg	rom.mil.rec_1_18
https://papyri.info/ddbdp/rom.mil.rec;1;19	rom.mil.rec 1 19	P.Dura 109,P.CtYBR inv. DPg 14,yale 3100140000	Guard Roster	Dura - Europos	242 CE - 256 CE	la, la	http://hdl.handle.net/10079/digcoll/2771865	https://imageserver.library.yale.edu/digcoll:2773946/a/b/15000.jpg,https://imageserver.library.yale.edu/digcoll:2773947/a/b/15000.jpg	rom.mil.rec_1_19
https://papyri.info/ddbdp/rom.mil.rec;1;22	rom.mil.rec 1 22	P.Dura 93,P.CtYBR inv. DP 41(A),yale 4400414100	List of Principales	Dura - Europos	216 CE - 232 CE	la, la	http://hdl.handle.net/10079/digcoll/2771683	https://imageserver.library.yale.edu/digcoll:2772786/a/b/15000.jpg	rom.mil.rec_1_22
https://papyri.info/ddbdp/rom.mil.rec;1;23	rom.mil.rec 1 23	P.Dura 116,P.CtYBR inv. DP 76(A) qua,yale 4400764100	Names and Notations by Centuries and Turmae; List of Principales?	Dura - Europos	236 CE	la, la	http://hdl.handle.net/10079/digcoll/2771762	https://imageserver.library.yale.edu/digcoll:2772880/a/b/15000.jpg	rom.mil.rec_1_23
